,Journal,Publisher,RelativeDelay,COI,PercentCollabAuthor,BinPercent,PastAuthorBin
286,Front_Psychiatry,frontiers,3.9911242603550363,True,0.25,2,1
287,Front_Psychiatry,frontiers,-75.38451935081147,True,0.18181818181818182,1,1
288,Front_Psychiatry,frontiers,-19.384519350811473,True,0.08333333333333333,0,4
289,Front_Psychiatry,frontiers,-15.071353620146908,True,0.375,3,1
290,Front_Psychiatry,frontiers,8.615480649188527,True,0.6666666666666666,4,3
291,Front_Psychiatry,frontiers,-69.93617021276596,True,0.14285714285714285,1,3
292,Front_Psychiatry,frontiers,71.4074074074074,True,0.3333333333333333,3,3
293,Front_Psychiatry,frontiers,47.810526315789474,True,0.1111111111111111,1,4
294,Front_Psychiatry,frontiers,-64.00887573964496,True,0.3333333333333333,3,3
295,Front_Psychiatry,frontiers,-22.66101694915254,True,1.0,4,2
296,Front_Psychiatry,frontiers,-72.00887573964496,True,0.08333333333333333,0,1
297,Front_Psychiatry,frontiers,39.407407407407405,True,0.3333333333333333,3,4
298,Front_Psychiatry,frontiers,-36.07135362014691,True,0.5,3,1
299,Front_Psychiatry,frontiers,133.81052631578947,True,0.2,1,4
300,Front_Psychiatry,frontiers,-34.008875739644964,True,0.5,3,1
301,Front_Psychiatry,frontiers,-71.93617021276596,True,0.3333333333333333,3,3
302,Front_Psychiatry,frontiers,-62.75761421319797,True,0.08333333333333333,0,3
303,Front_Psychiatry,frontiers,25.06382978723404,True,0.3333333333333333,3,3
304,Front_Psychiatry,frontiers,43.24238578680203,True,0.05263157894736842,0,3
305,Front_Psychiatry,frontiers,-34.38451935081147,True,0.2,1,1
306,Front_Psychiatry,frontiers,-57.008875739644964,True,0.25,2,3
307,Front_Psychiatry,frontiers,-23.07135362014691,True,0.14285714285714285,1,3
308,Front_Psychiatry,frontiers,-75.00887573964496,True,0.18181818181818182,1,0
309,Front_Psychiatry,frontiers,-2.6111111111111143,True,0.3333333333333333,3,3
310,Front_Psychiatry,frontiers,-73.00887573964496,True,0.18181818181818182,1,0
311,Front_Psychiatry,frontiers,-67.00887573964496,True,0.2857142857142857,2,3
312,Front_Psychiatry,frontiers,34.61548064918853,True,0.125,1,4
313,Front_Psychiatry,frontiers,-36.008875739644964,True,0.058823529411764705,0,3
314,Front_Psychiatry,frontiers,15.388888888888886,True,1.0,4,4
315,Front_Psychiatry,frontiers,-30.757614213197968,True,0.3333333333333333,3,3
316,Front_Psychiatry,frontiers,-38.38451935081147,True,0.045454545454545456,0,4
317,Front_Psychiatry,frontiers,16.388888888888886,True,0.5,3,3
318,Front_Psychiatry,frontiers,-70.00887573964496,True,0.3,2,4
319,Front_Psychiatry,frontiers,-32.07135362014691,True,0.2,1,1
320,Front_Psychiatry,frontiers,-37.07135362014691,True,0.09090909090909091,0,2
321,Front_Psychiatry,frontiers,-32.008875739644964,True,0.5,3,0
322,Front_Psychiatry,frontiers,-62.15706806282722,True,0.16666666666666666,1,3
323,Front_Psychiatry,frontiers,-78.38451935081147,True,0.16666666666666666,1,4
324,Front_Psychiatry,frontiers,-65.61111111111111,True,0.25,2,4
